SED_ID,stellar_mass,SFR,RA,DEC,X,Y,NAME,FIELD,Rs,GmR,UmG,Udet,zlya,zabs,zneb,type,comments,FULL_ID,z_best,GmRs,Comments,Umg,UmGa,G-R,Un-G,udet,zem,notes,NBmag,NBcol
Q1009-MD15,1804649000.0,9.0,152.94948,29.70948,1018.38,609.2,MD15,Q1009,24.55,,,yes,-1.0,-1.0,2.5107,GAL,,Q1009-MD15,2.5107,0.05,"m1_H,K;",,1.22,,,,,,,
Q1009-MD16,4707108900.0,3.0,152.95327,29.69917,843.07,665.72,MD16,Q1009,24.75,,,yes,2.3637,2.3587,-1.0,GAL,,Q1009-MD16,2.3587,-0.16,L1;  nz; L1/ap1; ap2 is z=0.315; em is double,,1.23,,,,,,,
Q1009-MD21,4890862100.0,19.0,152.97083,29.65709,127.6,927.58,MD21,Q1009,24.63,,,yes,-2.0,2.8088,-1.0,GAL,,Q1009-MD21,2.8088,0.74,nz;  N2,,2.13,,,,,,,
Q1009-MD23,2123695400.0,33.0,152.97561,29.69689,805.01,997.28,MD23,Q1009,24.23,,,yes,-2.0,2.646,-1.0,GAL,,Q1009-MD23,2.646,0.36,"nz;  m1, N4",,1.74,,,,,,,
Q1009-MD24,2813679900.0,14.0,152.97642,29.69917,843.84,1009.23,MD24,Q1009,24.81,,,yes,-2.0,2.65,-1.0,GAL,,Q1009-MD24,2.65,0.41,m7,,1.51,,,,,,,
Q1009-MD25,4761459700.0,4.0,152.97995,29.72454,1275.66,1060.79,MD25,Q1009,25.31,,,yes,-1.0,-1.0,2.0986,GAL,,Q1009-MD25,2.0986,0.06,"zneb only, may be incorrect; z~2.19? , mos 5/13",,1.14,,,,,,,
Q1009-MD28,73826918000.0,92.0,152.97976,29.69491,771.46,1058.92,MD28,Q1009,20.0,,,yes,2.6536,-2.0,2.6553,GAL,,Q1009-MD28,2.6553,4.2,m1,,1.11,,,,,,,
Q1009-MD32,1187985300.0,3.0,152.99265,29.66698,296.67,1251.15,MD32,Q1009,25.01,,,yes,2.6518,2.64,-1.0,GAL,,Q1009-MD32,2.64,0.08,"nz;  N2 as NB4126; v. strong Lya, weak blue wing",,1.19,,,,,,,
Q1009-MD36,39666078000.0,15.0,153.00529,29.72035,1205.29,1436.85,MD36,Q1009,24.31,,,yes,-2.0,2.506,2.505,GAL,,Q1009-MD36,2.505,0.49,"zneb msfr 5/2014; nz; m5,m10; ignore m10",,1.5,,,,,,,
Q1009-MD37,2124365200.0,33.0,153.00707,29.65059,18.31,1465.78,MD37,Q1009,23.82,,,yes,2.6529,2.647,-2.0,GAL,,Q1009-MD37,2.647,0.02,"sg2_2024A K,H,J;",,1.35,,,,,,,
Q1009-MD38,5017375700.0,50.0,153.00919,29.66007,179.71,1496.9,MD38,Q1009,23.74,,,yes,-2.0,2.6495,2.6501,GAL,,Q1009-MD38,2.6501,0.43,"zneb mos, 5/13; nz; m10; also app. em. @z=2.592",,1.7,,,,,,,
Q1009-MD39,39782162000.0,15.0,153.01497,29.67484,431.26,1582.15,MD39,Q1009,24.49,,,yes,-2.0,-2.0,2.1424,GAL,,Q1009-MD39,2.1424,0.24,zneb msfr apr14; old lris z was incorrect; [RK=4.43]; nz; m5,,1.54,,,,,,,
Q1009-MD40,5741826000.0,2.0,153.01579,29.70582,958.46,1593.16,MD40,Q1009,25.49,,,yes,-2.0,-2.0,2.5079,GAL,,Q1009-MD40,2.5079,-0.12,"m1_H,K; nz; m8; rem. z 2/1/2011",,0.99,,,,,,,
Q1009-MD42,2390088700.0,47.0,153.02673,29.65325,64.36,1757.54,MD42,Q1009,24.39,,,yes,-2.0,2.546,-1.0,GAL,,Q1009-MD42,2.546,0.83,"nz;  N3; v. strong CIV abs, wk low ions",,1.9,,,,,,,
Q1009-MD45,1690003100.0,6.0,153.03007,29.70443,935.38,1805.09,MD45,Q1009,24.68,,,yes,2.789,2.786,-1.0,GAL,,Q1009-MD45,2.786,0.21,nz;  m5+m9,,1.22,,,,,,,
Q1009-MD46,7020702200.0,22.0,153.03067,29.65571,106.38,1815.93,MD46,Q1009,24.34,,,yes,-2.0,2.5745,-1.0,GAL,,Q1009-MD46,2.5745,0.61,"nz;  id from N6, but also on m9",,1.88,,,,,,,
Q1009-MD47,5030751700.0,12.0,153.03597,29.65705,129.41,1894.55,MD47,Q1009,24.39,,,yes,-2.0,2.568,-1.0,GAL,,Q1009-MD47,2.568,0.71,"L1;  m9,L1",,2.05,,,,,,,
Q1009-MD48,48534221000.0,24.0,153.03662,29.69435,764.14,1902.68,MD48,Q1009,24.12,,,yes,3.0353,-2.0,-1.0,GAL,,Q1009-MD48,3.0353,0.08,,,1.09,,,,,,,
Q1009-MD50,1155239600.0,2.0,153.04185,29.73292,1420.67,1978.7,MD50,Q1009,25.04,,,yes,-2.0,2.0952,-1.0,GAL,,Q1009-MD50,2.0952,-0.4,N2,,0.83,,,,,,,
Q1009-MD51,32526019000.0,515.0,153.04495,29.72813,1339.3,2024.88,MD51,Q1009,21.59,,,yes,2.526,-2.0,-2.0,GAL,,Q1009-MD51,2.526,1.03,msfr2H 6/13,,0.73,,,,,,,
Q1009-MD7,2087447300.0,5.0,152.93071,29.65849,150.17,331.98,MD7,Q1009,24.58,,,yes,2.814,-2.0,-1.0,GAL,,Q1009-MD7,2.814,0.03,very strong Ly alpha,,1.44,,,,,,,
Q1009-MD8,44879520000.0,17.0,152.93139,29.69825,826.75,341.08,MD8,Q1009,24.65,,,yes,-1.0,-1.0,2.148,GAL,,Q1009-MD8,2.148,0.1,zneb msfr apr+may14; [RK=4.90],,1.26,,,,,,,
Q1009-MD9,7963292200.0,7.0,152.93547,29.68272,562.61,402.02,MD9,Q1009,23.85,,,yes,2.574,2.568,2.5694,GAL,,Q1009-MD9,2.5694,0.06,note: MD9 and BX68 are essentially the same objects; nz; m9; v. wide abs lines,,1.01,,,,,,,
Q1009-Q1009,11279274000000.0,17876.0,152.98165,29.69482,770.0,1086.97,Q1009,Q1009,99.0,,,n/a,2.6422,2.6422,-1.0,QSO,,Q1009-Q1009,2.6422,9.0,"central QSO; MgII line, nirspec June 2005",,9.0,,,,,,,
Q1009-RK102,59829981000.0,23.0,152.94861,29.685,601.85,596.96,RK102,Q1009,25.26,,,yes,-1.0,-1.0,2.3042,AGN,,Q1009-RK102,2.3042,0.89,"[zneb msfr, apr+may2014,+2/2015; RK=5.24; msfr2H ]",,1.35,,,,,,,
Q1009-RK104,118681390000.0,47.0,153.01677,29.68864,666.12,1608.32,RK104,Q1009,24.34,,,yes,-1.0,-1.0,2.2505,AGN,,Q1009-RK104,2.2505,0.8,"m1_H,K; [RK=5.15; has N2 > Ha ]",,0.7,,,,,,,
Q1009-nb2052,1145309800.0,0.0,152.968735,29.697964,821.93,893.43,nb2052,Q1009,26.21,,,yes,2.6567,-2.0,-1.0,---,,Q1009-nb2052,2.6567,0.27,"N1,   as    NB2703, W~52; also N3 as NB2703, zla=2.6567",,0.85,,,,,,,
Q1009-nb2392,4435670500.0,17.0,152.975677,29.696762,805.34,997.22,nb2392,Q1009,24.09,,,yes,2.6564,-2.0,-1.0,---,,Q1009-nb2392,2.6564,0.48,"N5[ap1]; [ap2] is MD23, abs line gal",,1.11,,,,,,,
Q1009-nb2418,16665811000.0,8.0,152.976135,29.698004,823.39,1005.93,nb2418,Q1009,24.88,,,yes,2.6536,-2.0,-1.0,---,,Q1009-nb2418,2.6536,0.44,N3    as    NB4791,,1.51,,,,,,,
Q1009-nb4266,601163710.0,3.0,152.978592,29.685856,616.21,1045.26,nb4266,Q1009,25.79,,,yes,2.6558,-2.0,-1.0,---,,Q1009-nb4266,2.6558,0.27,N5,,1.41,,,,,,,
Q1009-nb4484,167620700.0,3.0,152.988327,29.696064,789.81,1182.1,nb4484,Q1009,24.46,,,yes,2.651,-2.0,-1.0,---,,Q1009-nb4484,2.651,0.86,N5,,1.57,,,,,,,
Q1009-C9-CS6,1237309200.0,24.0,152.946976,29.717527,1155.62,572.87,CS6,Q1009,24.35,,,no,-2.0,2.2644,-1.0,GAL,,Q1009-C9-CS6,2.2644,0.76,"strange composite spec; emission at 5030 A is extended Lya from C10; there also seems to be NV emission at z=3.136; also emission at 1257,128=97   A rest-frame",,0.62,,,,,,,
Q1009-nb1080,472604480.0,1.0,152.94104,29.720999,1214.07,484.07,nb1080,Q1009,26.22,,,yes,2.6203,-2.0,-1.0,---,,Q1009-nb1080,2.6203,0.17,"N3[ap2]=[*,1]; [ap1] has lya at z=3.1578 -2.000",,0.85,,,,,,,
Q1009-nb1499,102240420.0,1.0,152.95401,29.687654,646.96,677.29,nb1499,Q1009,26.12,,,yes,2.6541,-2.0,-1.0,---,,Q1009-nb1499,2.6541,-0.05,"N1,   W~75; also on N4[ap2] w/ze=2.6541; [ap1] is BX108 za=1.5918",,1.11,,,,,,,
Q1009-nb2025,3556977400.0,17.0,152.967621,29.663757,241.38,876.23,nb2025,Q1009,24.24,,,yes,2.65,-2.0,-1.0,---,,Q1009-nb2025,2.65,0.21,"N3[ap2]=[*,1]; note  [ap1]=[*,2] is BM92 (za=1.886), and BX143 also on this slit!",,0.42,,,,,,,
Q1009-nb3065,991580420.0,19.0,153.02475,29.722765,1246.56,1729.44,nb3065,Q1009,24.87,,,yes,2.6507,-2.0,-1.0,---,,Q1009-nb3065,2.6507,0.9,N1[ap2]; z     is centroid on N1; note lya is double 2.6533/2.6491 from better N4 spectrum,,0.64,,,,,,,
Q1009-nb3442,1059770100.0,21.0,153.016449,29.677174,472.36,1602.39,nb3442,Q1009,24.72,,,yes,2.6548,-2.0,-1.0,---,,Q1009-nb3442,2.6548,0.87,"N6;   double Lya, 2.6548/2.6475; diffuse",,0.33,,,,,,,
Q1009-nb3751,2128086100.0,33.0,153.007019,29.650618,18.61,1465.74,nb3751,Q1009,23.62,,,yes,2.6529,2.647,-1.0,---,,Q1009-nb3751,2.647,0.1,"N2,   lya   em double w/2nd comp @2.6443; aka MD37; strong interv. abs z=2.525; also N6[ap1] 2.6542/2.6452,",,1.52,,,,,,,
Q1009-nb3787,1970816900.0,1.0,153.004745,29.660679,189.97,1430.38,nb3787,Q1009,25.56,,,yes,2.6445,-2.0,-1.0,---,,Q1009-nb3787,2.6445,0.02,N3;   aka   D16,,1.91,,,,,,,
Q1009-nb3966,918277570.0,1.0,153.000366,29.686909,635.69,1364.51,nb3966,Q1009,26.29,,,yes,2.6525,-2.0,-1.0,---,,Q1009-nb3966,2.6525,-0.12,"N1;   double lya, 2nd comp: 2.6451, ~20% strength",,1.54,,,,,,,
Q1009-nb4280,81585979000.0,40.0,152.9879,29.730925,1382.63,1180.01,nb4280,Q1009,23.68,,,yes,2.6496,-2.0,-1.0,---,,Q1009-nb4280,2.6496,0.28,"N4;   N6    (2.6505); AGN, aka BX199; only 1 aperture extracted, check w/Ryan re: notes",,1.71,,,,,,,
Q1009-nb4322,6566263800.0,5.0,152.99205,29.727224,1322.06,1242.3,nb4322,Q1009,25.3,,,yes,2.6575,-2.0,-1.0,---,,Q1009-nb4322,2.6575,0.45,N5;   hint  of blue compon at z=2.6474,,1.72,,,,,,,
Q1009-nb4378,1718717300.0,4.0,152.98613,29.652824,56.85,1154.37,nb4378,Q1009,24.93,,,yes,2.654,-2.0,-1.0,---,,Q1009-nb4378,2.654,0.19,"N5,   narrow line",,2.86,,,,,,,
Q1009-nb4408,297029250.0,1.0,152.987411,29.651897,39.74,1173.2,nb4408,Q1009,26.16,,,yes,2.6516,-2.0,-1.0,---,,Q1009-nb4408,2.6516,-0.22,"N2;   also  N4, with ze=2.6511, only 1 aperture extracted, notes mention 2; and N6[ap1] z=2.6517 w/[ap2]",,1.38,,,,,,,
Q1009-nb624,14450245000.0,7.0,152.927521,29.730257,1372.16,282.59,nb624,Q1009,25.57,,,yes,2.637,-2.0,-1.0,---,,Q1009-nb624,2.637,0.16,"N3;   z     is centroid, peak at z=2.6356",,1.08,,,,,,,
Q1009-MD35,648220480.0,12.0,153.00305,29.65549,101.54,1405.92,MD35,Q1009,24.91,,,yes,-1.0,-1.0,2.5234,GAL,,Q1009-MD35,2.5234,0.38,"sg2_2024A K,H,J; z from zh wtavg",,1.5,,,,,,,
Q1009-BX202,4838763500.0,3.0,152.9893,29.68686,634.82,1200.76,BX202,Q1009,24.89,,,yes,-1.0,-1.0,2.1446,GAL,,Q1009-BX202,2.1446,0.16,sgb_H;K not 100% sure,,1.06,,,,,,,
Q1009-RK106,49537053000.0,19.0,152.9559,29.66311,229.58,705.73,RK106,Q1009,24.91,,,yes,-1.0,-1.0,2.081,GAL,,Q1009-RK106,2.081,0.83,"sg2_2024A K,H,J; new  zneb from sg_K; H band -- needs SED fit*** only Hb is detected (low exc.) sgb_H;K [RK=5.05 ]",,1.35,,,,,,,
Q1217-BX10,9032159200.0,7.0,184.80541,49.71518,1364.91,86.56,BX10,Q1217,24.61,0.13,0.68,yes,-2.0,2.172,-1.0,GAL,"cont. looks wrong, but abs lines are present",Q1217-BX10,2.172,,,,,,,,,,,
Q1217-BX101,9011947500.0,11.0,184.87088,49.65559,349.06,808.11,BX101,Q1217,24.26,0.45,0.91,yes,-2.0,2.397,-1.0,GAL,nz;  z from m2[ap1]+m8+m10; m2[ap2] z=2.743 if Lya,Q1217-BX101,2.397,,,,,,,,,,,
Q1217-BX102,2887922900.0,5.0,184.87315,49.69157,961.53,833.65,BX102,Q1217,24.93,0.06,0.53,yes,-2.0,2.1912,2.1936,GAL,nz;  m2; zneb msfr3H 6/13,Q1217-BX102,2.1936,,,,,,,,,,,
Q1217-BX116,991661950.0,1.0,184.88015,49.68941,924.64,910.9,BX116,Q1217,24.95,0.27,0.64,yes,2.1955,-2.0,2.1942,GAL,"zneb msfr, hp1_K; nz; m4; booming Lya emission",Q1217-BX116,2.1942,,,,,,,,,,,
Q1217-BX118,830999550.0,16.0,184.88212,49.68732,889.03,932.62,BX118,Q1217,24.1,0.6,1.16,yes,-2.0,2.225,-2.0,GAL,"msfr hp2J,H; nz; may be composite z w/2.168; m1,m8; z from m8; msfr4H 6/13",Q1217-BX118,2.225,,,,,,,,,,,
Q1217-BX121,1883489400.0,23.0,184.88419,49.63777,45.49,954.96,BX121,Q1217,23.97,0.18,0.51,yes,2.23,2.2242,-1.0,GAL,nz;  m8; v. strong Lya em,Q1217-BX121,2.2242,,,,,,,,,,,
Q1217-BX124,44951650000.0,17.0,184.88742,49.651,270.66,990.79,BX124,Q1217,25.31,0.5,1.2,yes,-2.0,2.404,-1.0,GAL,nz;  m8,Q1217-BX124,2.404,,,,,,,,,,,
Q1217-BX13,9783509000.0,15.0,184.80805,49.7004,1113.24,115.28,BX13,Q1217,23.86,0.19,0.84,yes,-2.0,2.172,-1.0,GAL,nz;  m3; strong CIV abs,Q1217-BX13,2.172,,,,,,,,,,,
Q1217-BX132,565604220.0,11.0,184.89073,49.67718,716.29,1027.59,BX132,Q1217,24.33,0.52,0.72,yes,-2.0,2.607,-2.0,GAL,"nz;  m1,m4; z from m1; msfr5 6/14",Q1217-BX132,2.607,,,,,,,,,,,
Q1217-BX133,5060186100.0,2.0,184.8897,49.67755,722.6,1016.22,BX133,Q1217,25.28,0.09,0.56,yes,-1.0,-1.0,2.1053,GAL,"zneb msfr, hp2_H 5/15; also msfr3H 6/13",Q1217-BX133,2.1053,,,,,,,,,,,
Q1217-BX140,1101772300.0,17.0,184.89687,49.65656,365.18,1095.23,BX140,Q1217,24.62,0.01,0.97,yes,2.4361,2.432,-1.0,GAL,nz;  m12,Q1217-BX140,2.432,,,,,,,,,,,
Q1217-BX141,986625980.0,9.0,184.89782,49.70484,1187.06,1106.07,BX141,Q1217,25.15,0.19,1.15,yes,2.43,2.424,-1.0,GAL,nz;  N7+N8,Q1217-BX141,2.424,,,,,,,,,,,
Q1217-BX146,14531791000.0,5.0,184.89912,49.67342,652.17,1120.2,BX146,Q1217,25.26,0.27,1.24,yes,-2.0,2.107,2.1093,GAL,"2023A_H; zneb msfr, hp1J,K; hp2J,H;nz; m5/ap2,m12, z from m5+m12; msfr4H; RK=4.00",Q1217-BX146,2.1093,,,,,,,,,,,
Q1217-BX147,1200493300.0,23.0,184.90262,49.71836,1417.16,1159.13,BX147,Q1217,23.7,0.46,0.81,yes,2.682,2.681,-1.0,GAL,nz;  m1,Q1217-BX147,2.681,,,,,,,,,,,
Q1217-BX156,1619101300.0,5.0,184.91353,49.66569,520.41,1279.3,BX156,Q1217,24.87,0.17,1.11,yes,2.085,-2.0,-1.0,GAL,nz;  m5+m12[ap1]; uncertain zabs~2.073,Q1217-BX156,2.085,,,,,,,,,,,
Q1217-BX157,495177630.0,6.0,184.91537,49.68454,841.28,1299.68,BX157,Q1217,24.88,-0.19,0.19,yes,-1.0,-1.0,2.0327,GAL,zneb msfr5 6/14,Q1217-BX157,2.0327,,,,,,,,,,,
Q1217-BX162,66011492000.0,33.0,184.91584,49.66657,535.36,1304.82,BX162,Q1217,22.62,0.03,0.61,yes,2.6347,-2.0,-2.0,QSO,,Q1217-BX162,2.6347,,,,,,,,,,,
Q1217-BX163,5561424900.0,8.0,184.91699,49.66715,545.22,1317.52,BX163,Q1217,24.72,0.3,0.5,yes,2.1097,2.1062,2.108,GAL,"2023A_H; msfr hp2J,H 5/15; also zneb msfr5, 6/14; nz; absorber in BX162 spectrum, 3.5'' (~28kpc) away!",Q1217-BX163,2.108,,,,,,,,,,,
Q1217-BX164,9507161100.0,11.0,184.92125,49.66973,589.1,1364.57,BX164,Q1217,25.02,0.44,1.05,yes,2.3344,2.329,2.3312,GAL,nz;  N1; zneb msfr4h 6/13; object double,Q1217-BX164,2.3312,,,,,,,,,,,
Q1217-BX169,3857772300.0,6.0,184.92414,49.69997,1103.87,1396.53,BX169,Q1217,24.34,-0.02,0.51,yes,-2.0,2.121,-1.0,GAL,?m3/ap2; ap1 looks like WD star; poss. ID from m3+m5,Q1217-BX169,2.121,,,,,,,,,,,
Q1217-BX179,8913717200.0,14.0,184.93205,49.66772,554.79,1483.84,BX179,Q1217,23.62,0.05,0.27,yes,-2.0,-2.0,2.2169,GAL,"zneb msfr hp2H O3; LRIS redshift was incorrect, removed 6/1/15",Q1217-BX179,2.2169,,,,,,,,,,,
Q1217-BX183,6524636700.0,5.0,184.93324,49.64363,144.68,1497.01,BX183,Q1217,24.82,0.17,0.99,yes,2.184,2.182,-1.0,GAL,,Q1217-BX183,2.182,,,,,,,,,,,
Q1217-BX187,10426510000.0,13.0,184.93729,49.7013,1126.4,1541.66,BX187,Q1217,24.43,0.13,0.46,yes,2.226,-2.0,-1.0,GAL,"?    might have CIV,HeII- check 2-D",Q1217-BX187,2.226,,,,,,,,,,,
Q1217-BX190,4168510700.0,16.0,184.93998,49.698,1070.21,1571.35,BX190,Q1217,23.95,0.14,1.01,yes,-2.0,2.3713,-1.0,GAL,nz;  m4,Q1217-BX190,2.3713,,,,,,,,,,,
Q1217-BX192,2390306600.0,11.0,184.93934,49.64317,136.81,1564.41,BX192,Q1217,24.16,0.55,0.95,yes,-2.0,2.402,-1.0,GAL,m12; may have HeII em,Q1217-BX192,2.402,,,,,,,,,,,
Q1217-BX193,6359096300.0,10.0,184.94218,49.67208,628.94,1595.71,BX193,Q1217,24.45,0.14,0.94,yes,-2.0,2.216,2.2164,GAL,nz;  m3+m5; z from m5; zneb msfr3H 6/13,Q1217-BX193,2.2164,,,,,,,,,,,
Q1217-BX204,219427840.0,4.0,184.95085,49.6674,549.22,1691.47,BX204,Q1217,25.46,0.04,1.0,yes,-1.0,-1.0,2.1824,GAL,"2023A_H; zneb msfr5 6/14, hp1_J,K, hp2_J,H 5/15; companion on hipri1_J, zneb=1.0512",Q1217-BX204,2.1824,,,,,,,,,,,
Q1217-BX205,1147824100.0,22.0,184.94909,49.67345,652.22,1672.01,BX205,Q1217,24.82,0.09,1.08,yes,2.509,2.504,2.5052,GAL,"zneb msfr hp2J,H 5/15- was on slit with BX206; nz; m10; strong Lya- double/extended",Q1217-BX205,2.5052,,,,,,,,,,,
Q1217-BX209,2201009200.0,22.0,184.95563,49.67066,604.69,1744.25,BX209,Q1217,24.44,0.61,1.16,yes,2.588,2.59,-1.0,GAL,"m3+m8, still not 100% sure",Q1217-BX209,2.59,,,,,,,,,,,
Q1217-BX213,34362765000.0,43.0,184.95646,49.67213,629.71,1753.4,BX213,Q1217,23.13,0.29,1.0,yes,-2.0,2.373,-1.0,GAL,,Q1217-BX213,2.373,,,,,,,,,,,
Q1217-BX220,1767419400.0,3.0,184.96426,49.65263,297.72,1839.69,BX220,Q1217,24.94,0.17,0.94,yes,2.326,2.319,2.3226,GAL,"nz;  N2; has double Lya, 2.331/2.,317; zneb msfr3H 6/13",Q1217-BX220,2.3226,,,,,,,,,,,
Q1217-BX228,1947488900.0,30.0,184.96443,49.66302,474.6,1841.49,BX228,Q1217,24.27,0.33,1.2,yes,2.326,2.319,-1.0,GAL,,Q1217-BX228,2.319,,,,,,,,,,,
Q1217-BX232,5069040600.0,6.0,184.97303,49.66242,464.36,1936.48,BX232,Q1217,24.7,0.12,0.73,yes,-2.0,2.016,-1.0,GAL,m5+m12[ap1],Q1217-BX232,2.016,,,,,,,,,,,
Q1217-BX234,2454878200.0,7.0,184.97383,49.71431,1347.71,1944.8,BX234,Q1217,24.85,0.01,0.79,yes,2.6478,-2.0,-1.0,GAL,"N8[ap1], Ly emitter",Q1217-BX234,2.6478,,,,,,,,,,,
Q1217-BX238,2256235300.0,22.0,184.97452,49.69044,941.36,1952.66,BX238,Q1217,24.34,-0.04,0.8,yes,2.704,-2.0,-1.0,GAL,N5[ap2] as nb2880,Q1217-BX238,2.704,,,,,,,,,,,
Q1217-BX239,46498456000.0,36.0,184.97417,49.70303,1155.69,1948.66,BX239,Q1217,23.09,0.11,0.38,yes,-2.0,2.672,-1.0,GAL,nz;  N1,Q1217-BX239,2.672,,,,,,,,,,,
Q1217-BX29,7202455000.0,36.0,184.82079,49.68629,872.71,255.54,BX29,Q1217,24.08,0.66,1.48,yes,2.781,2.781,-1.0,GAL,nz;  m5,Q1217-BX29,2.781,,,,,,,,,,,
Q1217-BX36,1794410600.0,7.0,184.82538,49.68593,866.47,306.2,BX36,Q1217,25.08,0.32,0.89,yes,2.48,2.474,-1.0,GAL,nz;  m10,Q1217-BX36,2.474,,,,,,,,,,,
Q1217-BX4,9453121500.0,37.0,184.80194,49.67211,631.8,47.03,BX4,Q1217,23.57,0.26,0.5,yes,-2.0,2.275,-1.0,GAL,nz;  N2,Q1217-BX4,2.275,,,,,,,,,,,
Q1217-BX40,247453180.0,2.0,184.82847,49.67513,682.55,340.07,BX40,Q1217,24.42,0.53,1.08,yes,-2.0,-2.0,2.568,GAL,"2023A_H; I doubt the zneb , which was from msfr hp1_J,K",Q1217-BX40,2.568,,,,,,,,,,,
Q1217-BX48,4605767200.0,36.0,184.8294,49.66459,503.1,350.1,BX48,Q1217,24.2,0.53,1.3,yes,-2.0,2.421,2.4208,GAL,,Q1217-BX48,2.4208,,,,,,,,,,,
Q1217-BX5,2180875800.0,10.0,184.80399,49.71001,1276.94,70.75,BX5,Q1217,24.84,0.43,0.95,yes,2.283,2.273,-1.0,GAL,,Q1217-BX5,2.273,,,,,,,,,,,
Q1217-BX57,3325511400.0,8.0,184.84466,49.67661,707.39,518.87,BX57,Q1217,24.09,0.02,0.46,yes,-2.0,2.315,-1.0,GAL,?ap2; ap#1 is z=2.588 floater,Q1217-BX57,2.315,,,,,,,,,,,
Q1217-BX6,17424128000.0,6.0,184.8047,49.63716,36.76,76.51,BX6,Q1217,24.59,0.13,0.6,yes,2.281,-2.0,-1.0,GAL,may  have NV emission,Q1217-BX6,2.281,,,,,,,,,,,
Q1217-BX62,7861056500.0,19.0,184.84608,49.68258,808.99,534.67,BX62,Q1217,24.42,0.64,1.51,yes,-2.0,2.707,-1.0,GAL,nz;  m8; strong abs; m4 slit contaminated by weird reflection,Q1217-BX62,2.707,,,,,,,,,,,
Q1217-BX7,543510720.0,10.0,184.80535,49.64778,217.53,83.99,BX7,Q1217,24.18,-0.05,0.37,yes,2.507,2.5,-1.0,GAL,"ap3; ap1 has same em line, double; ap2 is sum",Q1217-BX7,2.5,,,,,,,,,,,
Q1217-BX8,283519680.0,5.0,184.8053,49.71248,1318.95,85.27,BX8,Q1217,24.68,0.61,1.55,yes,-2.0,2.394,-1.0,GAL,nz;  N6,Q1217-BX8,2.394,,,,,,,,,,,
Q1217-BX85,39225922000.0,12.0,184.85796,49.70597,1206.93,666.21,BX85,Q1217,24.19,0.19,1.15,yes,-2.0,2.003,2.001,GAL,"nz;  m12; zneb msfr3H 6/13; hp2J,H 5/15",Q1217-BX85,2.001,,,,,,,,,,,
Q1217-BX89,2438297600.0,48.0,184.86309,49.67564,690.52,722.36,BX89,Q1217,22.45,0.39,1.12,yes,-1.0,-1.0,2.2062,GAL,zneb msfr4H 6/13,Q1217-BX89,2.2062,,,,,,,,,,,
Q1217-BX94,18374388000.0,7.0,184.86781,49.66506,510.32,774.33,BX94,Q1217,24.43,0.42,0.77,yes,2.1524,-2.0,-1.0,GAL,nz;  m1; strong Lya @edge of spectrum,Q1217-BX94,2.1524,,,,,,,,,,,
Q1217-BX95,8599807000.0,10.0,184.86766,49.69053,943.92,773.04,BX95,Q1217,24.11,0.44,0.77,yes,2.4288,2.4216,2.4245,GAL,"2023A_H; nz; zneb msfr hp1_J,K; also zneb nspec Ha, mosfire O3 6/13, Ha 6/14",Q1217-BX95,2.4245,,,,,,,,,,,
Q1217-C2,20445620000.0,32.0,184.8367,49.63773,45.68,430.16,C2,Q1217,23.48,0.85,2.65,yes,-2.0,3.047,-1.0,GAL,N4,Q1217-C2,3.047,,,,,,,,,,,
Q1217-C6,6975470600.0,17.0,184.85755,49.70177,1135.44,661.62,C6,Q1217,24.55,0.52,2.33,yes,2.903,2.892,-1.0,GAL,nz;  m5[ap1]+m10,Q1217-C6,2.892,,,,,,,,,,,
Q1217-C7,7682987500.0,7.0,184.89534,49.69584,1033.88,1078.63,C7,Q1217,24.39,0.06,2.73,yes,3.1673,-2.0,-1.0,GAL,nz;  m1+m8[ap2]; huge Lya em,Q1217-C7,3.1673,,,,,,,,,,,
Q1217-C8,10780379000.0,13.0,184.91026,49.64424,155.29,1243.09,C8,Q1217,23.72,0.76,2.51,yes,-2.0,3.081,-1.0,GAL,nz;  m4+m10 strong abs,Q1217-C8,3.081,,,,,,,,,,,
Q1217-D3,32354927000.0,51.0,184.90999,49.70375,1168.36,1240.37,D3,Q1217,22.79,0.81,2.39,yes,-2.0,3.074,-1.0,GAL,"nz;  m1; huge Lya abs, IS lines 1000 km/sec",Q1217-D3,3.074,,,,,,,,,,,
Q1217-M10,2185759200.0,43.0,184.91931,49.67887,744.72,1343.17,M10,Q1217,23.9,1.19,2.38,yes,-2.0,2.988,-1.0,GAL,nz;  m10; prob right but v. noisy,Q1217-M10,2.988,,,,,,,,,,,
Q1217-M11,25234840000.0,20.0,184.92619,49.68269,809.68,1419.14,M11,Q1217,24.04,0.89,2.26,yes,-2.0,3.078,-1.0,GAL,nz;  m2,Q1217-M11,3.078,,,,,,,,,,,
Q1217-M14,5545430000.0,5.0,184.94282,49.69371,997.16,1602.71,M14,Q1217,25.31,0.34,1.69,yes,-2.0,3.04,-1.0,GAL,nz;  m2+m12; noisy but prob correct,Q1217-M14,3.04,,,,,,,,,,,
Q1217-M16,6364942300.0,25.0,184.95588,49.64887,233.75,1747.14,M16,Q1217,24.22,0.83,2.24,yes,-2.0,2.999,3.0014,GAL,zneb msfr5 6/14,Q1217-M16,3.0014,,,,,,,,,,,
Q1217-M2,7883257900.0,15.0,184.82565,49.71385,1341.77,309.84,M2,Q1217,24.97,0.53,2.0,yes,2.639,2.632,-1.0,GAL,nz;  m8,Q1217-M2,2.632,,,,,,,,,,,
