group,name,final_weight,pre_footprint_weight,base_weight,type_override_weight,type_rule,downgraded,z_guess,footprint_ok,local_mean,stamp_bounds,ra_deg,dec_deg,ra_hms,dec_dms,shape,pointsym,color,text,comments,attrs_raw,order_in_file
Primary,GNB313,25,50,150,50,^GNB,1,2.8465,False,,,237.9190833,19.1828250,15:51:40.580,+19:10:58.170,circle,,green,GNB313,2.8465,color=green width=2 text={GNB313} comment={2.8465},125
Primary,GNB3133,50,50,150,50,^GNB,0,2.8363,True,,,238.0333750,19.1897056,15:52:08.010,+19:11:22.940,circle,,green,GNB3133,2.83632,color=green width=2 text={GNB3133} comment={2.83632},126
Primary,GNB3246,25,50,150,50,^GNB,1,2.8266,False,,,238.0317917,19.1464972,15:52:07.630,+19:08:47.390,circle,,green,GNB3246,2.82661,color=green width=2 text={GNB3246} comment={2.82661},127
Primary,GNB3262,50,50,150,50,^GNB,0,2.8065,True,,,238.0314583,19.1801333,15:52:07.550,+19:10:48.480,circle,,green,GNB3262,2.80646,color=green width=2 text={GNB3262} comment={2.80646},128
Primary,GNB3424,50,50,150,50,^GNB,0,2.7657,True,,,238.0276250,19.1809278,15:52:06.630,+19:10:51.340,circle,,green,GNB3424,2.76574,color=green width=2 text={GNB3424} comment={2.76574},129
Primary,GNB3425,50,50,150,50,^GNB,0,2.8463,True,,,238.0296250,19.1664611,15:52:07.110,+19:09:59.260,circle,,green,GNB3425,2.84627,color=green width=2 text={GNB3425} comment={2.84627},130
Primary,GNB360,25,50,150,50,^GNB,1,2.8460,False,,,237.9197083,19.1833139,15:51:40.730,+19:10:59.930,circle,,green,GNB360,2.8460,color=green width=2 text={GNB360} comment={2.8460},131
Primary,GNB3634,50,50,150,50,^GNB,0,2.8353,True,,,238.0230000,19.1768083,15:52:05.520,+19:10:36.510,circle,,green,GNB3634,2.83533,color=green width=2 text={GNB3634} comment={2.83533},132
Primary,GNB3740,50,50,150,50,^GNB,0,2.8627,True,,,238.0206250,19.1647889,15:52:04.950,+19:09:53.240,circle,,green,GNB3740,2.8627,color=green width=2 text={GNB3740} comment={2.8627},133
Primary,GNB388,25,50,150,50,^GNB,1,2.8630,False,,,237.9213333,19.2017806,15:51:41.120,+19:12:06.410,circle,,green,GNB388,2.86297,color=green width=2 text={GNB388} comment={2.86297},134
Primary,GNB397,25,50,150,50,^GNB,1,2.8802,False,,,237.9202500,19.1484222,15:51:40.860,+19:08:54.320,circle,,green,GNB397,2.88016,color=green width=2 text={GNB397} comment={2.88016},135
Primary,GNB3999,50,50,150,50,^GNB,0,2.8374,True,,,238.0135000,19.2144806,15:52:03.240,+19:12:52.130,circle,,green,GNB3999,2.8374,color=green width=2 text={GNB3999} comment={2.8374},136
Primary,GNB4,25,50,150,50,^GNB,1,2.8524,False,,,237.9149167,19.1848778,15:51:39.580,+19:11:05.560,circle,,green,GNB4,2.8524,color=green width=2 text={GNB4} comment={2.8524},137
Primary,GNB4048,25,50,150,50,^GNB,1,2.8108,False,,,238.0145417,19.2187194,15:52:03.490,+19:13:07.390,circle,,green,GNB4048,2.81082,color=green width=2 text={GNB4048} comment={2.81082},138
Primary,GNB4049,50,50,150,50,^GNB,0,2.8353,True,,,238.0145000,19.2138917,15:52:03.480,+19:12:50.010,circle,,green,GNB4049,2.8353,color=green width=2 text={GNB4049} comment={2.8353},139
Primary,GNB4116,25,50,150,50,^GNB,1,2.8281,False,,,238.0133333,19.1525083,15:52:03.200,+19:09:09.030,circle,,green,GNB4116,2.8281,color=green width=2 text={GNB4116} comment={2.8281},140
Primary,GNB418,25,50,150,50,^GNB,1,2.8446,False,,,237.9202917,19.2206139,15:51:40.870,+19:13:14.210,circle,,green,GNB418,2.84463,color=green width=2 text={GNB418} comment={2.84463},141
Primary,GNB4183,50,50,150,50,^GNB,0,2.8471,True,,,238.0099583,19.1894972,15:52:02.390,+19:11:22.190,circle,,green,GNB4183,2.8471,color=green width=2 text={GNB4183} comment={2.8471},142
Primary,GNB4206,25,50,150,50,^GNB,1,2.7379,False,,,238.0122917,19.1410833,15:52:02.950,+19:08:27.900,circle,,green,GNB4206,2.73794,color=green width=2 text={GNB4206} comment={2.73794},143
Primary,GNB4231,50,50,150,50,^GNB,0,2.8340,True,,,238.0124167,19.1997306,15:52:02.980,+19:11:59.030,circle,,green,GNB4231,2.83402,color=green width=2 text={GNB4231} comment={2.83402},144
Primary,GNB4269,50,50,150,50,^GNB,0,2.8008,True,,,238.0110000,19.2113694,15:52:02.640,+19:12:40.930,circle,,green,GNB4269,2.80078,color=green width=2 text={GNB4269} comment={2.80078},145
Primary,GNB4319,50,50,150,50,^GNB,0,2.8012,True,,,238.0090000,19.2110389,15:52:02.160,+19:12:39.740,circle,,green,GNB4319,2.8012,color=green width=2 text={GNB4319} comment={2.8012},146
Primary,GNB4329,50,50,150,50,^GNB,0,2.8582,True,,,238.0077917,19.2137750,15:52:01.870,+19:12:49.590,circle,,green,GNB4329,2.8582,color=green width=2 text={GNB4329} comment={2.8582},147
Primary,GNB4330,50,50,150,50,^GNB,0,2.8024,True,,,238.0100417,19.1862639,15:52:02.410,+19:11:10.550,circle,,green,GNB4330,2.80235,color=green width=2 text={GNB4330} comment={2.80235},148
Primary,GNB435,25,50,150,50,^GNB,1,2.8362,False,,,237.9210417,19.1986306,15:51:41.050,+19:11:55.070,circle,,green,GNB435,2.8362,color=green width=2 text={GNB435} comment={2.8362},149
Primary,GNB453,25,50,150,50,^GNB,1,2.8657,False,,,237.9215417,19.1963944,15:51:41.170,+19:11:47.020,circle,,green,GNB453,2.86569,color=green width=2 text={GNB453} comment={2.86569},150
Primary,GNB4560,50,50,150,50,^GNB,0,2.8491,True,,,238.0044583,19.1632611,15:52:01.070,+19:09:47.740,circle,,green,GNB4560,2.8491,color=green width=2 text={GNB4560} comment={2.8491},151
Primary,GNB4584,50,50,150,50,^GNB,0,2.8531,True,,,238.0032083,19.1814389,15:52:00.770,+19:10:53.180,circle,,green,GNB4584,2.8531,color=green width=2 text={GNB4584} comment={2.8531},152
Primary,GNB4616,25,50,150,50,^GNB,1,2.8306,False,,,238.0029583,19.2197250,15:52:00.710,+19:13:11.010,circle,,green,GNB4616,2.83056,color=green width=2 text={GNB4616} comment={2.83056},153
Primary,GNB4779,50,50,150,50,^GNB,0,2.8409,True,,,237.9912917,19.1879000,15:51:57.910,+19:11:16.440,circle,,green,GNB4779,2.8409,color=green width=2 text={GNB4779} comment={2.8409},154
Primary,GNB4790,25,50,150,50,^GNB,1,2.7355,False,,,238.0000833,19.1484361,15:52:00.020,+19:08:54.370,circle,,green,GNB4790,2.73547,color=green width=2 text={GNB4790} comment={2.73547},155
Primary,GNB4798,50,50,150,50,^GNB,0,2.8425,True,,,237.9983333,19.1944528,15:51:59.600,+19:11:40.030,circle,,green,GNB4798,2.8425,color=green width=2 text={GNB4798} comment={2.8425},156
Primary,GNB4940,50,50,150,50,^GNB,0,2.8313,True,,,237.9971667,19.1763722,15:51:59.320,+19:10:34.940,circle,,green,GNB4940,2.8313,color=green width=2 text={GNB4940} comment={2.8313},157
Primary,GNB5006,25,50,150,50,^GNB,1,2.8574,False,,,237.9958750,19.1556806,15:51:59.010,+19:09:20.450,circle,,green,GNB5006,2.8574,color=green width=2 text={GNB5006} comment={2.8574},158
Primary,GNB5053,50,50,150,50,^GNB,0,2.8332,True,,,237.9948750,19.2167028,15:51:58.770,+19:13:00.130,circle,,green,GNB5053,2.8332,color=green width=2 text={GNB5053} comment={2.8332},159
Primary,GNB5141,25,50,150,50,^GNB,1,2.8341,False,,,237.9891667,19.1469694,15:51:57.400,+19:08:49.090,circle,,green,GNB5141,2.8341,color=green width=2 text={GNB5141} comment={2.8341},160
Primary,GNB5196,25,50,150,50,^GNB,1,2.8568,False,,,237.9881250,19.1467556,15:51:57.150,+19:08:48.320,circle,,green,GNB5196,2.8568,color=green width=2 text={GNB5196} comment={2.8568},161
Primary,GNB520,50,50,150,50,^GNB,0,2.8737,True,,,237.9233333,19.1405694,15:51:41.600,+19:08:26.050,circle,,green,GNB520,2.87367,color=green width=2 text={GNB520} comment={2.87367},162
Primary,GNB5285,25,50,150,50,^GNB,1,2.8604,False,,,237.9888333,19.1449417,15:51:57.320,+19:08:41.790,circle,,green,GNB5285,2.86042,color=green width=2 text={GNB5285} comment={2.86042},163
Primary,GNB5288,25,50,150,50,^GNB,1,2.8481,False,,,237.9862917,19.1381194,15:51:56.710,+19:08:17.230,circle,,green,GNB5288,2.84808,color=green width=2 text={GNB5288} comment={2.84808},164
Primary,GNB5289,50,50,150,50,^GNB,0,2.8536,True,,,237.9850417,19.1783083,15:51:56.410,+19:10:41.910,circle,,green,GNB5289,2.8536,color=green width=2 text={GNB5289} comment={2.8536},165
Primary,GNB5318,50,50,150,50,^GNB,0,2.8597,True,,,237.9859583,19.2074167,15:51:56.630,+19:12:26.700,circle,,green,GNB5318,2.85968,color=green width=2 text={GNB5318} comment={2.85968},166
Primary,GNB5330,25,50,150,50,^GNB,1,2.8348,False,,,237.9870000,19.2184556,15:51:56.880,+19:13:06.440,circle,,green,GNB5330,2.8348,color=green width=2 text={GNB5330} comment={2.8348},167
Primary,GNB5361,50,50,150,50,^GNB,0,2.8542,True,,,237.9857917,19.1778194,15:51:56.590,+19:10:40.150,circle,,green,GNB5361,2.85417,color=green width=2 text={GNB5361} comment={2.85417},168
Primary,GNB5373,50,50,150,50,^GNB,0,2.7086,True,,,237.9875417,19.2063889,15:51:57.010,+19:12:23.000,circle,,green,GNB5373,2.70857,color=green width=2 text={GNB5373} comment={2.70857},169
Primary,GNB5403,50,50,150,50,^GNB,0,2.8668,True,,,237.9863333,19.2176250,15:51:56.720,+19:13:03.450,circle,,green,GNB5403,2.86676,color=green width=2 text={GNB5403} comment={2.86676},170
Primary,GNB5428,50,50,150,50,^GNB,0,2.8495,True,,,237.9840417,19.1990111,15:51:56.170,+19:11:56.440,circle,,green,GNB5428,2.8495,color=green width=2 text={GNB5428} comment={2.8495},171
Primary,GNB5435,25,50,150,50,^GNB,1,2.8242,False,,,237.9858333,19.1481917,15:51:56.600,+19:08:53.490,circle,,green,GNB5435,2.82423,color=green width=2 text={GNB5435} comment={2.82423},172
Primary,GNB5475,50,50,150,50,^GNB,0,2.9048,True,,,237.9846667,19.1536194,15:51:56.320,+19:09:13.030,circle,,green,GNB5475,2.90484,color=green width=2 text={GNB5475} comment={2.90484},173
Primary,GNB5494,50,50,150,50,^GNB,0,2.8680,True,,,237.9848333,19.1849861,15:51:56.360,+19:11:05.950,circle,,green,GNB5494,2.8680,color=green width=2 text={GNB5494} comment={2.8680},174
Primary,GNB5571,50,50,150,50,^GNB,0,2.7137,True,,,237.9819167,19.1522250,15:51:55.660,+19:09:08.010,circle,,green,GNB5571,2.71367,color=green width=2 text={GNB5571} comment={2.71367},175
Primary,GNB5642,50,50,150,50,^GNB,0,2.8456,True,,,237.9771250,19.1822556,15:51:54.510,+19:10:56.120,circle,,green,GNB5642,2.84562,color=green width=2 text={GNB5642} comment={2.84562},176
Primary,GNB5662,50,50,150,50,^GNB,0,2.8623,True,,,237.9812500,19.1629667,15:51:55.500,+19:09:46.680,circle,,green,GNB5662,2.86231,color=green width=2 text={GNB5662} comment={2.86231},177
Primary,GNB5677,50,50,150,50,^GNB,0,2.8436,True,,,237.9781667,19.1850833,15:51:54.760,+19:11:06.300,circle,,green,GNB5677,2.8436,color=green width=2 text={GNB5677} comment={2.8436},178
Primary,GNB5707,50,50,150,50,^GNB,0,2.7950,True,,,237.9788333,19.1667639,15:51:54.920,+19:10:00.350,circle,,green,GNB5707,2.79503,color=green width=2 text={GNB5707} comment={2.79503},179
Primary,GNB5780,25,50,150,50,^GNB,1,2.8604,False,,,237.9761250,19.1910556,15:51:54.270,+19:11:27.800,circle,,green,GNB5780,2.86042,color=green width=2 text={GNB5780} comment={2.86042},180
Primary,GNB5808,25,50,150,50,^GNB,1,2.8334,False,,,237.9754167,19.2178583,15:51:54.100,+19:13:04.290,circle,,green,GNB5808,2.83336,color=green width=2 text={GNB5808} comment={2.83336},181
Primary,GNB5831,25,50,150,50,^GNB,1,2.8153,False,,,237.9762083,19.1962972,15:51:54.290,+19:11:46.670,circle,,green,GNB5831,2.81526,color=green width=2 text={GNB5831} comment={2.81526},182
Primary,GNB5877,50,50,150,50,^GNB,0,2.8414,True,,,237.9756667,19.1847306,15:51:54.160,+19:11:05.030,circle,,green,GNB5877,2.8414,color=green width=2 text={GNB5877} comment={2.8414},183
Primary,GNB669,25,50,150,50,^GNB,1,2.8388,False,,,237.9270000,19.1762167,15:51:42.480,+19:10:34.380,circle,,green,GNB669,2.8388,color=green width=2 text={GNB669} comment={2.8388},184
Primary,GNB699,50,50,150,50,^GNB,0,2.8633,True,,,237.9292500,19.1778028,15:51:43.020,+19:10:40.090,circle,,green,GNB699,2.8633,color=green width=2 text={GNB699} comment={2.8633},185
Primary,GNB709,25,50,150,50,^GNB,1,2.8466,False,,,237.9279167,19.2160333,15:51:42.700,+19:12:57.720,circle,,green,GNB709,2.8466,color=green width=2 text={GNB709} comment={2.8466},186
Primary,GNB81,25,50,150,50,^GNB,1,2.8505,False,,,237.9141250,19.1618972,15:51:39.390,+19:09:42.830,circle,,green,GNB81,2.8505,color=green width=2 text={GNB81} comment={2.8505},187
Primary,GNB859,25,50,150,50,^GNB,1,2.8607,False,,,237.9323333,19.1945250,15:51:43.760,+19:11:40.290,circle,,green,GNB859,2.8607,color=green width=2 text={GNB859} comment={2.8607},188
Primary,GNB864,25,50,150,50,^GNB,1,2.8509,False,,,237.9316250,19.1992528,15:51:43.590,+19:11:57.310,circle,,green,GNB864,2.8509,color=green width=2 text={GNB864} comment={2.8509},189
Primary,GNB920,50,50,150,50,^GNB,0,2.8638,True,,,237.9331667,19.1839639,15:51:43.960,+19:11:02.270,circle,,green,GNB920,2.8638,color=green width=2 text={GNB920} comment={2.8638},190
Primary,GNB991,25,50,150,50,^GNB,1,2.8354,False,,,237.9343333,19.2154278,15:51:44.240,+19:12:55.540,circle,,green,GNB991,2.83542,color=green width=2 text={GNB991} comment={2.83542},191
Primary,GNB991,25,50,150,50,^GNB,1,2.8369,False,,,237.9343333,19.2154278,15:51:44.240,+19:12:55.540,circle,,green,GNB991,2.8369,color=green width=2 text={GNB991} comment={2.8369},192
Primary,BX200,150,150,150,,,0,2.8711,True,,,238.0215500,19.1952806,15:52:05.172,+19:11:43.010,circle,,green,BX200,2.87112,color=green width=2 text={BX200} comment={2.87112},193
Primary,GNB1300a,25,50,150,50,^GNB,1,2.8524,False,,,237.9403750,19.1980583,15:51:45.690,+19:11:53.010,circle,,green,GNB1300a,2.85236,color=green width=2 text={GNB1300a} comment={2.85236},194
Primary,GNB1879a,25,50,150,50,^GNB,1,2.8334,False,,,237.9525833,19.2006278,15:51:48.620,+19:12:02.260,circle,,green,GNB1879a,2.83336,color=green width=2 text={GNB1879a} comment={2.83336},195
Primary,GNB4022a,50,50,150,50,^GNB,0,2.8418,True,,,238.0149583,19.2140056,15:52:03.590,+19:12:50.420,circle,,green,GNB4022a,2.84175,color=green width=2 text={GNB4022a} comment={2.84175},196
Primary,GNB4022b,50,50,150,50,^GNB,0,2.8352,True,,,238.0149583,19.2140056,15:52:03.590,+19:12:50.420,circle,,green,GNB4022b,2.83517,color=green width=2 text={GNB4022b} comment={2.83517},197
Primary,NB32,25,50,150,50,^NB,1,2.8460,False,,,237.9111890,19.1680500,15:51:38.685,+19:10:04.980,circle,,green,NB32,2.8460,color=green width=2 text={NB32} comment={2.8460},198
Primary,NB142,25,50,150,50,^NB,1,2.8472,False,,,237.9157450,19.1817220,15:51:39.779,+19:10:54.199,circle,,green,NB142,2.8472,color=green width=2 text={NB142} comment={2.8472},199
Primary,NB161,25,50,150,50,^NB,1,2.8818,False,,,237.9166320,19.1500250,15:51:39.992,+19:09:00.090,circle,,green,NB161,2.8818,color=green width=2 text={NB161} comment={2.8818},200
Primary,NB418,25,50,150,50,^NB,1,2.8442,False,,,237.9246050,19.1713183,15:51:41.905,+19:10:16.746,circle,,green,NB418,2.8442,color=green width=2 text={NB418} comment={2.8442},201
Primary,NB1271,25,50,150,50,^NB,1,2.8284,False,,,237.9513996,19.2204942,15:51:48.336,+19:13:13.779,circle,,green,NB1271,2.8284,color=green width=2 text={NB1271} comment={2.8284},202
Primary,NB1435,50,50,150,50,^NB,0,2.8437,True,,,237.9565830,19.1781168,15:51:49.580,+19:10:41.220,circle,,green,NB1435,2.8437,color=green width=2 text={NB1435} comment={2.8437},203
Primary,NB3167,50,50,150,50,^NB,0,2.8265,True,,,238.0089240,19.1652879,15:52:02.142,+19:09:55.037,circle,,green,NB3167,2.8265,color=green width=2 text={NB3167} comment={2.8265},204
Primary,DRG1,100,100,150,100,^DRG,0,,True,,,237.9158170,19.1682590,15:51:39.796,+19:10:05.732,circle,,magenta,DRG1 FSzP1041,,color=magenta width=2 text={DRG1 FSzP1041},205
Primary,DRG2,100,100,150,100,^DRG,0,,True,,,237.9161070,19.1618520,15:51:39.866,+19:09:42.667,circle,,magenta,DRG2 FSzP1038,,color=magenta width=2 text={DRG2 FSzP1038},206
Primary,DRG3,100,100,150,100,^DRG,0,,True,,,237.9237820,19.2129860,15:51:41.708,+19:12:46.750,circle,,magenta,DRG3 FSzP987,,color=magenta width=2 text={DRG3 FSzP987},207
Primary,DRG5,100,100,150,100,^DRG,0,,True,,,237.9265140,19.2208100,15:51:42.363,+19:13:14.916,circle,,magenta,DRG5 FSzP953,,color=magenta width=2 text={DRG5 FSzP953},208
Primary,DRG9,100,100,150,100,^DRG,0,,True,,,237.9326780,19.1366940,15:51:43.843,+19:08:12.098,circle,,magenta,DRG9 FSzP911,,color=magenta width=2 text={DRG9 FSzP911},209
Primary,DRG16,100,100,150,100,^DRG,0,,True,,,237.9519200,19.1373650,15:51:48.461,+19:08:14.514,circle,,magenta,DRG16 FSzP778,,color=magenta width=2 text={DRG16 FSzP778},210
Primary,DRG25,100,100,150,100,^DRG,0,,True,,,237.9652560,19.2001550,15:51:51.661,+19:12:00.558,circle,,magenta,DRG25 FSzP688,,color=magenta width=2 text={DRG25 FSzP688},211
Primary,DRG28,100,100,150,100,^DRG,0,,True,,,237.9666600,19.1558970,15:51:51.998,+19:09:21.229,circle,,magenta,DRG28 FSzP672,,color=magenta width=2 text={DRG28 FSzP672},212
Primary,DRG29,100,100,150,100,^DRG,0,,True,,,237.9672850,19.1395630,15:51:52.148,+19:08:22.427,circle,,magenta,DRG29 FSzP662,,color=magenta width=2 text={DRG29 FSzP662},213
Primary,DRG30,100,100,150,100,^DRG,0,,True,,,237.9690090,19.2092480,15:51:52.562,+19:12:33.293,circle,,magenta,DRG30 FSzP648,,color=magenta width=2 text={DRG30 FSzP648},214
Primary,DRG31,100,100,150,100,^DRG,0,,True,,,237.9706880,19.1540430,15:51:52.965,+19:09:14.555,circle,,magenta,DRG31 FSzP628,,color=magenta width=2 text={DRG31 FSzP628},215
Primary,DRG33,100,100,150,100,^DRG,0,,True,,,237.9714360,19.1853690,15:51:53.145,+19:11:07.328,circle,,magenta,DRG33 FSzP623,,color=magenta width=2 text={DRG33 FSzP623},216
Primary,DRG35,100,100,150,100,^DRG,0,,True,,,237.9727630,19.1855390,15:51:53.463,+19:11:07.940,circle,,magenta,DRG35 FSzP614,,color=magenta width=2 text={DRG35 FSzP614},217
Primary,DRG40,100,100,150,100,^DRG,0,,True,,,237.9853670,19.1925450,15:51:56.488,+19:11:33.162,circle,,magenta,DRG40 FSzP515,,color=magenta width=2 text={DRG40 FSzP515},218
Primary,DRG48,100,100,150,100,^DRG,0,,True,,,237.9949800,19.1729180,15:51:58.795,+19:10:22.505,circle,,magenta,DRG48 FSzP427,,color=magenta width=2 text={DRG48 FSzP427},219
Primary,DRG49,100,100,150,100,^DRG,0,,True,,,237.9984890,19.1780610,15:51:59.637,+19:10:41.020,circle,,magenta,DRG49 FSzP389,,color=magenta width=2 text={DRG49 FSzP389},220
Primary,DRG51,100,100,150,100,^DRG,0,,True,,,238.0009610,19.1576310,15:52:00.231,+19:09:27.472,circle,,magenta,DRG51 FSzP365,,color=magenta width=2 text={DRG51 FSzP365},221
Primary,DRG55,100,100,150,100,^DRG,0,,True,,,238.0034030,19.1622310,15:52:00.817,+19:09:44.032,circle,,magenta,DRG55 FSzP343,,color=magenta width=2 text={DRG55 FSzP343},222
Primary,DRG57,100,100,150,100,^DRG,0,,True,,,238.0053860,19.2065600,15:52:01.293,+19:12:23.616,circle,,magenta,DRG57 FSzP321,,color=magenta width=2 text={DRG57 FSzP321},223
Primary,DRG60,100,100,150,100,^DRG,0,,True,,,238.0081630,19.2091330,15:52:01.959,+19:12:32.879,circle,,magenta,DRG60 FSzP303,,color=magenta width=2 text={DRG60 FSzP303},224
Primary,DRG63,100,100,150,100,^DRG,0,,True,,,238.0138850,19.2143290,15:52:03.332,+19:12:51.584,circle,,magenta,DRG63 FSzP250,,color=magenta width=2 text={DRG63 FSzP250},225
Primary,DRG65,100,100,150,100,^DRG,0,,True,,,238.0142360,19.1671140,15:52:03.417,+19:10:01.610,circle,,magenta,DRG65 FSzP248,,color=magenta width=2 text={DRG65 FSzP248},226
Primary,DRG67,100,100,150,100,^DRG,0,,True,,,238.0173030,19.1404290,15:52:04.153,+19:08:25.544,circle,,magenta,DRG67 FSzP226,,color=magenta width=2 text={DRG67 FSzP226},227
Primary,DRG70,100,100,150,100,^DRG,0,,True,,,238.0204470,19.1924290,15:52:04.907,+19:11:32.744,circle,,magenta,DRG70 FSzP187,,color=magenta width=2 text={DRG70 FSzP187},228
Primary,DRG71,100,100,150,100,^DRG,0,,True,,,238.0253450,19.1854760,15:52:06.083,+19:11:07.714,circle,,magenta,DRG71 FSzP144,,color=magenta width=2 text={DRG71 FSzP144},229
Primary,DRG74,100,100,150,100,^DRG,0,,True,,,238.0311280,19.1728840,15:52:07.471,+19:10:22.382,circle,,magenta,DRG74 FSzP87,,color=magenta width=2 text={DRG74 FSzP87},230
Primary,DRG75,100,100,150,100,^DRG,0,,True,,,238.0319670,19.1758960,15:52:07.672,+19:10:33.226,circle,,magenta,DRG75 FSzP82,,color=magenta width=2 text={DRG75 FSzP82},231
Primary,DRG76,100,100,150,100,^DRG,0,,True,,,238.0322880,19.1753410,15:52:07.749,+19:10:31.228,circle,,magenta,DRG76 FSzP78,,color=magenta width=2 text={DRG76 FSzP78},232
Primary,DRG78,100,100,150,100,^DRG,0,,True,,,238.0348510,19.1379640,15:52:08.364,+19:08:16.670,circle,,magenta,DRG78 FSzP47,,color=magenta width=2 text={DRG78 FSzP47},233
Filler,HS15491919,1,1,1,,,0,,True,,,237.9686375,19.1844775,15:51:52.473,+19:11:04.119,circle,,darkgreen,'HS1549+1919',central QSO,color=darkgreen  width=2 text={'HS1549+1919'} comment={central QSO},3
Filler,LAB29,1,1,1,,,0,,True,,,238.0694750,19.1615722,15:52:16.674,+19:09:41.660,point,box,#00DD00,'LAB29',,point=box 18 color=#00DD00 width=2 text={'LAB29'},4
Filler,LAB31,1,1,1,,,0,,True,,,238.0854250,19.1810028,15:52:20.502,+19:10:51.610,point,box,#00DD00,'LAB31',,point=box 18 color=#00DD00 width=2 text={'LAB31'},5
Filler,LAB40,1,1,1,,,0,,True,,,238.0719167,19.2041667,15:52:17.260,+19:12:15.000,point,box,#00DD00,'LAB40',,point=box 18 color=#00DD00 width=2 text={'LAB40'},6
Filler,SMGD,5,5,5,,,0,2.8290,True,,,238.0941667,19.1888333,15:52:22.600,+19:11:19.800,point,circle,yellow,'SMGD',2.829,point=circle 16 color=yellow width=2 text={'SMGD'} comment={2.829},7
Filler,SMGF,5,5,5,,,0,2.8380,True,,,238.1104167,19.1713333,15:52:26.500,+19:10:16.800,point,circle,yellow,'SMGF',2.838,point=circle 16 color=yellow width=2 text={'SMGF'} comment={2.838},8
Filler,SMGJ,5,5,5,,,0,2.8530,True,,,238.0537500,19.1878611,15:52:12.900,+19:11:16.300,point,circle,yellow,'SMGJ',2.853,point=circle 16 color=yellow width=2 text={'SMGJ'} comment={2.853},9
Filler,BX52,5,5,5,,,0,2.7359,True,,,237.9553400,19.1524200,15:51:49.282,+19:09:08.712,circle,,blue,BX52,2.7359,color=blue  width=2 text={BX52} comment={2.7359},10
