ID,RA,DEC,Redshift,Label,Weight,Reference,FWHM,R50,Stellarity,Area,Ellipticity,Theta
793,237.7833333,19.0932356,0.0,LAE1199,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
794,237.8117208,19.0942019,0.0,LAE1203,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
795,238.0026625,19.0947383,0.0,LAE1205,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
796,238.1502083,19.0940903,0.0,LAE1206,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
797,238.1226417,19.0944417,0.0,LAE1207,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
798,237.8221542,19.0947106,0.0,LAE1208,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
799,237.8791917,19.0955042,0.0,LAE1209,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
800,237.8228417,19.096340600000005,0.0,LAE1211,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
801,237.9642875,19.0954889,0.0,LAE1212,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
802,238.0697625,19.0962753,0.0,LAE1213,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
803,237.89755,19.0970758,0.0,LAE1215,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
804,238.01685,19.0975558,0.0,LAE1216,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
805,237.8488167,19.0986258,0.0,LAE1220,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
806,237.9897292,19.0976044,0.0,LAE1221,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
807,237.9978375,19.0992142,0.0,LAE1222,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
808,237.9643292,19.0993978,0.0,LAE1223,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
809,238.114775,19.0986825,0.0,LAE1224,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
810,238.06163750000002,19.0996206,0.0,LAE1227,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
811,238.1144917,19.0980817,0.0,LAE1228,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
812,238.0046208,19.0999939,0.0,LAE1229,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
813,237.90994579999997,19.1006464,0.0,LAE1233,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
814,237.9835583,19.101465,0.0,LAE1237,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
815,237.8000833,19.1025192,0.0,LAE1241,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
816,238.1385208,19.1026486,0.0,LAE1242,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
817,237.9235917,19.1027811,0.0,LAE1243,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
818,237.8431792,19.1032606,0.0,LAE1245,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
819,237.9098708,19.1042108,0.0,LAE1246,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
820,237.9738583,19.1034542,0.0,LAE1247,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
821,237.7753542,19.1050225,0.0,LAE1251,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
822,237.9833583,19.1027389,0.0,LAE1252,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
823,237.9875958,19.1049847,0.0,LAE1253,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
824,238.13860419999997,19.1060603,0.0,LAE1257,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
825,238.0185208,19.10678,0.0,LAE1260,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
826,238.1513958,19.1067817,0.0,LAE1261,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
827,238.0438917,19.1076769,0.0,LAE1263,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
828,237.81697500000004,19.1082892,0.0,LAE1266,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
829,237.7836167,19.1079472,0.0,LAE1267,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
830,237.7550542,19.1082336,0.0,LAE1277,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
831,238.0273208,19.1112831,0.0,LAE1281,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
832,237.895025,19.111790299999996,0.0,LAE1282,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
833,237.742675,19.1130253,0.0,LAE1285,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
834,238.1753708,19.1123814,0.0,LAE1286,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
835,237.9296375,19.1130831,0.0,LAE1288,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
836,237.7405458,19.113095600000005,0.0,LAE1290,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
837,237.8017042,19.113891900000002,0.0,LAE1291,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
838,237.8797125,19.1141133,0.0,LAE1292,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
839,237.83750829999997,19.115067499999995,0.0,LAE1294,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
840,237.9375917,19.1159336,0.0,LAE1296,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
841,237.974375,19.1158092,0.0,LAE1299,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
842,238.05403749999996,19.1165072,0.0,LAE1301,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
843,237.8914958,19.1165192,0.0,LAE1302,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
844,237.78072079999998,19.117537799999997,0.0,LAE1305,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
845,237.7456458,19.116806700000005,0.0,LAE1306,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
846,237.933,19.1178914,0.0,LAE1308,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
847,237.9483333,19.1177153,0.0,LAE1309,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
848,237.787325,19.119418299999996,0.0,LAE1318,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
849,237.9541292,19.1208175,0.0,LAE1327,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
850,237.7874167,19.1209197,0.0,LAE1329,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
851,237.9665875,19.1229619,0.0,LAE1331,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
852,238.0103792,19.1234247,0.0,LAE1332,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
853,237.9486208,19.1235297,0.0,LAE1335,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
854,238.1379542,19.1227147,0.0,LAE1336,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
855,237.7498292,19.1241581,0.0,LAE1338,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
856,237.9588083,19.1253647,0.0,LAE1339,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
857,237.9689042,19.124655,0.0,LAE1340,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
858,237.9422083,19.125532500000002,0.0,LAE1342,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
859,238.1629333,19.125903299999997,0.0,LAE1343,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
860,238.1093958,19.1266897,0.0,LAE1345,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
861,237.969375,19.1268047,0.0,LAE1349,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
862,237.8794625,19.1279578,0.0,LAE1353,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
863,237.87535,19.1286939,0.0,LAE1358,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
864,238.1215875,19.128395,0.0,LAE1359,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
865,237.9712792,19.1295622,0.0,LAE1367,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
866,237.9726333,19.1293428,0.0,LAE1369,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
867,238.0782208,19.1297025,0.0,LAE1372,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
868,238.0537375,19.1322417,0.0,LAE1376,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
869,237.7761458,19.1321136,0.0,LAE1379,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
870,237.7697667,19.1324069,0.0,LAE1381,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
871,237.7489292,19.134166900000004,0.0,LAE1384,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
872,237.9329958,19.1336261,0.0,LAE1388,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
873,238.0504167,19.1344417,0.0,LAE1389,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
874,238.0596208,19.1343864,0.0,LAE1390,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
875,237.8915,19.136782800000002,0.0,LAE1393,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
876,238.1734792,19.1363647,0.0,LAE1394,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
877,238.1296125,19.1381761,0.0,LAE1397,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
878,237.85935,19.140363599999997,0.0,LAE1408,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
879,237.8519917,19.1400781,0.0,LAE1409,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
880,237.8885917,19.14022,0.0,LAE1411,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
881,238.0638375,19.1405367,0.0,LAE1413,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
882,237.76105419999996,19.1418197,0.0,LAE1417,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
883,238.0700625,19.1426133,0.0,LAE1419,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
884,238.09115,19.143593299999996,0.0,LAE1420,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
885,238.0915125,19.1434439,0.0,LAE1422,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
886,237.76815,19.1437175,0.0,LAE1424,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
887,237.8268333,19.1442947,0.0,LAE1425,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
888,238.0607083,19.1403914,0.0,LAE1426,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
889,237.827875,19.1439914,0.0,LAE1427,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
890,237.768825,19.1448392,0.0,LAE1430,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
891,237.8318375,19.1458764,0.0,LAE1431,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
892,238.0042708,19.1473167,0.0,LAE1441,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
893,238.1507417,19.1482364,0.0,LAE1450,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
894,238.1138417,19.1503675,0.0,LAE1460,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
895,237.9102917,19.151125,0.0,LAE1461,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
896,237.7551375,19.15245,0.0,LAE1472,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
897,237.8249625,19.1540881,0.0,LAE1473,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
898,237.90751250000002,19.1549006,0.0,LAE1477,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
899,238.0513292,19.1552056,0.0,LAE1478,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
900,237.8493875,19.1544761,0.0,LAE1482,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
901,238.1062125,19.159443899999996,0.0,LAE1499,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
902,238.0692375,19.1596964,0.0,LAE1500,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
903,237.9082208,19.1603019,0.0,LAE1505,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
904,237.7447583,19.1602178,0.0,LAE1507,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
905,237.8658792,19.1603194,0.0,LAE1510,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
906,237.759975,19.1605322,0.0,LAE1511,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
907,237.78676250000004,19.1599742,0.0,LAE1512,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
908,238.0440208,19.1612067,0.0,LAE1517,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
909,237.7533583,19.16167,0.0,LAE1526,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
910,237.8685333,19.1616869,0.0,LAE1528,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
911,238.1660042,19.1624317,0.0,LAE1532,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
912,238.1019667,19.1621583,0.0,LAE1534,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
913,237.9038958,19.1630353,0.0,LAE1536,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
914,237.9065958,19.1632186,0.0,LAE1537,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
915,237.75735,19.1631322,0.0,LAE1538,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
916,237.8924458,19.1635519,0.0,LAE1539,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
917,237.8618625,19.1633883,0.0,LAE1540,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
918,237.8695042,19.16428,0.0,LAE1543,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
919,237.7847458,19.1634422,0.0,LAE1544,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
920,237.7660708,19.1643469,0.0,LAE1548,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
921,237.8314333,19.164547199999998,0.0,LAE1549,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
922,237.8247125,19.1626697,0.0,LAE1550,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
923,237.7704667,19.1642044,0.0,LAE1553,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
924,238.0089125,19.1652208,0.0,LAE1565,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
925,238.07612920000003,19.1676844,0.0,LAE1567,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
926,238.0441625,19.1677478,0.0,LAE1568,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
927,238.0694542,19.161593299999996,0.0,LAE1569,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
928,238.1161,19.167955,0.0,LAE1571,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
929,237.97502080000004,19.1682961,0.0,LAE1576,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
930,237.91103330000004,19.1679428,0.0,LAE1577,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
931,238.0913625,19.1698389,0.0,LAE1583,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
932,237.9245792,19.1712572,0.0,LAE1588,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
933,237.8263167,19.171618099999996,0.0,LAE1589,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
934,237.9233125,19.1720858,0.0,LAE1591,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
935,237.87495,19.1722417,0.0,LAE1592,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
936,237.8447833,19.17251,0.0,LAE1593,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
937,238.00038749999996,19.1713733,0.0,LAE1595,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
938,238.0468167,19.1720736,0.0,LAE1597,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
939,238.1092167,19.1733936,0.0,LAE1600,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
940,237.7607,19.1739597,0.0,LAE1601,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
941,237.8595875,19.173721899999997,0.0,LAE1603,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
942,238.063775,19.1751253,0.0,LAE1609,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
943,238.05467499999997,19.175405,0.0,LAE1610,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
944,237.9615292,19.1761369,0.0,LAE1616,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
945,237.8501292,19.1778733,0.0,LAE1627,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
946,237.9565375,19.1780692,0.0,LAE1629,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
947,237.7962167,19.1766953,0.0,LAE1631,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
948,237.7795542,19.178285300000002,0.0,LAE1635,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
949,238.0369083,19.1794253,0.0,LAE1638,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
950,237.7779833,19.1793747,0.0,LAE1639,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
951,238.0643375,19.1798464,0.0,LAE1642,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
952,238.0587542,19.1802411,0.0,LAE1643,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
953,238.0629208,19.1798031,0.0,LAE1645,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
954,238.064275,19.180222199999996,0.0,LAE1651,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
955,238.0091292,19.1801022,0.0,LAE1653,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
956,237.9577125,19.1814661,0.0,LAE1660,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
957,238.1798042,19.1811825,0.0,LAE1661,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
958,237.7728542,19.1820814,0.0,LAE1662,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
959,238.1755958,19.1826653,0.0,LAE1669,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
960,237.789675,19.1838214,0.0,LAE1674,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
961,238.08559579999996,19.1810581,0.0,LAE1677,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
962,237.9457417,19.1840842,0.0,LAE1681,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
963,237.8032,19.1843958,0.0,LAE1684,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
964,237.8556292,19.1840097,0.0,LAE1688,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
965,237.9043875,19.1847003,0.0,LAE1693,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
966,238.11577919999996,19.1850708,0.0,LAE1695,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
967,238.1463458,19.1837378,0.0,LAE1699,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
968,237.8939792,19.185739999999996,0.0,LAE1702,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
969,238.1202917,19.185824399999998,0.0,LAE1703,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
970,237.7689458,19.1863458,0.0,LAE1707,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
971,237.8991042,19.1859778,0.0,LAE1709,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
972,238.17,19.1874264,0.0,LAE1715,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
973,238.00409580000002,19.1875731,0.0,LAE1716,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
974,238.11139169999998,19.1877589,0.0,LAE1717,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
975,238.145525,19.1879467,0.0,LAE1719,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
976,237.814925,19.1894025,0.0,LAE1721,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
977,237.7644958,19.18975,0.0,LAE1727,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
978,237.82917500000002,19.1912897,0.0,LAE1736,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
979,238.1470042,19.1914208,0.0,LAE1740,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
980,237.8119625,19.1920678,0.0,LAE1741,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
981,238.134425,19.192295,0.0,LAE1742,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
982,238.0645792,19.1914958,0.0,LAE1743,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
983,237.8444125,19.1926178,0.0,LAE1744,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
984,237.7579,19.1930692,0.0,LAE1751,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
985,237.7399917,19.1936172,0.0,LAE1756,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
986,237.90875,19.193179400000002,0.0,LAE1757,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
987,237.89264169999998,19.1949633,0.0,LAE1759,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
988,238.0426875,19.1949464,0.0,LAE1760,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
989,238.07045,19.1947125,0.0,LAE1762,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
990,238.0460667,19.197011700000004,0.0,LAE1774,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
991,238.064575,19.1971756,0.0,LAE1775,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
992,237.7600292,19.1978331,0.0,LAE1782,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
993,238.1429042,19.1982158,0.0,LAE1783,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
994,238.14134169999997,19.1979592,0.0,LAE1786,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
995,237.8461125,19.198486899999995,0.0,LAE1789,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
996,237.8361333,19.19896,0.0,LAE1790,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
997,238.0504542,19.1995372,0.0,LAE1795,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
998,238.17788330000002,19.1989394,0.0,LAE1802,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
999,238.1011375,19.200935,0.0,LAE1805,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1000,237.792625,19.2016431,0.0,LAE1808,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1001,237.7448125,19.1996006,0.0,LAE1809,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1002,237.87364170000004,19.2019864,0.0,LAE1813,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1003,238.0965458,19.2025606,0.0,LAE1818,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1004,237.8342542,19.2034244,0.0,LAE1822,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1005,238.0452792,19.203134700000003,0.0,LAE1824,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1006,237.7771208,19.204197500000003,0.0,LAE1834,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1007,238.0716583,19.203946099999996,0.0,LAE1836,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1008,238.07164169999996,19.2046147,0.0,LAE1845,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1009,237.9411625,19.2064003,0.0,LAE1846,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1010,237.7581125,19.2071806,0.0,LAE1850,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1011,237.98573329999996,19.2073344,0.0,LAE1851,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1012,237.75688330000003,19.2076369,0.0,LAE1853,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1013,238.07485,19.2076342,0.0,LAE1854,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1014,237.8940667,19.2071131,0.0,LAE1855,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1015,238.1044208,19.2087889,0.0,LAE1861,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1016,237.9429958,19.2090639,0.0,LAE1862,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1017,238.0762417,19.2089472,0.0,LAE1863,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1018,238.1324542,19.209160000000004,0.0,LAE1864,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1019,237.8837833,19.2087939,0.0,LAE1865,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1020,237.8454542,19.208574400000003,0.0,LAE1866,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1021,238.0674125,19.2100961,0.0,LAE1871,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1022,238.15706249999997,19.2113136,0.0,LAE1878,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1023,237.8930792,19.2111117,0.0,LAE1882,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1024,238.0604875,19.2133578,0.0,LAE1890,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1025,237.80165,19.214296100000002,0.0,LAE1897,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1026,237.8922917,19.2139825,0.0,LAE1901,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1027,238.0655875,19.2155683,0.0,LAE1902,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1028,237.8853875,19.2162442,0.0,LAE1907,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1029,237.7624458,19.2168103,0.0,LAE1908,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1030,238.1635792,19.2149944,0.0,LAE1910,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1031,238.1183292,19.216937800000004,0.0,LAE1911,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1032,237.9064583,19.2172814,0.0,LAE1914,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1033,238.0791333,19.2178428,0.0,LAE1918,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1034,237.8200292,19.2181425,0.0,LAE1922,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1035,238.11833330000002,19.2186803,0.0,LAE1924,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1036,238.1028708,19.2177694,0.0,LAE1925,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1037,238.0831333,19.219004999999996,0.0,LAE1926,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1038,237.8234042,19.2184983,0.0,LAE1931,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1039,237.8071292,19.2191853,0.0,LAE1933,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1040,237.9512833,19.2203656,0.0,LAE1936,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1041,237.87310000000002,19.220236899999996,0.0,LAE1937,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1042,238.0536583,19.2217575,0.0,LAE1940,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1043,238.0864583,19.2219344,0.0,LAE1943,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1044,237.9308625,19.2220828,0.0,LAE1944,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1045,238.1360167,19.2223306,0.0,LAE1945,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1046,237.98295,19.2233469,0.0,LAE1946,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1047,237.9905583,19.2242986,0.0,LAE1948,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1048,237.9260125,19.2248489,0.0,LAE1953,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1049,237.8082042,19.225103899999997,0.0,LAE1954,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1050,237.9183458,19.2256519,0.0,LAE1957,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1051,237.8500667,19.2260047,0.0,LAE1958,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1052,238.0582583,19.2259264,0.0,LAE1959,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
